logSequenceNumber, transactionId, operationType, timestamp, databaseObject, oldValue, newValue, columnname, rowNumber ,username;

LogRecord:{logSequenceNumber=8121|, transactionId=89|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T04:34:48.561|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=6860|, transactionId=89|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T04:34:48.561|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=1449|, transactionId=61|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T04:35:47.143|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[row0]|};
LogRecord:{logSequenceNumber=1604|, transactionId=61|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T04:35:47.143|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=2558|, transactionId=82|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:20:44.655|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=6655|, transactionId=82|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:20:44.671|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=9988|, transactionId=82|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:20:44.671|, databaseObject='users|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=3336|, transactionId=82|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:20:44.671|, databaseObject='users|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=4076|, transactionId=82|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:20:44.671|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1894|, transactionId=82|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:20:44.671|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6690|, transactionId=82|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:20:44.671|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=4462|, transactionId=82|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:20:44.687|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=5323|, transactionId=5|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:23:39.328|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=8527|, transactionId=5|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:23:39.344|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=6779|, transactionId=5|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:23:39.354|, databaseObject='users|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=5258|, transactionId=5|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:23:39.360|, databaseObject='users|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1937|, transactionId=5|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:23:39.360|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7942|, transactionId=5|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:23:39.360|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1293|, transactionId=5|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T05:23:39.360|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=3899|, transactionId=5|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:23:39.360|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=5027|, transactionId=5|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:23:39.360|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=2005|, transactionId=70|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:27:00.893|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=9052|, transactionId=70|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:27:00.893|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=4625|, transactionId=70|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:27:00.893|, databaseObject='users|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6632|, transactionId=70|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:27:00.893|, databaseObject='users|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6444|, transactionId=70|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:27:00.910|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=2400|, transactionId=70|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:27:00.910|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6960|, transactionId=70|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T05:27:00.910|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=3999|, transactionId=70|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:27:00.910|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=7458|, transactionId=70|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:27:00.910|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=9930|, transactionId=18|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T10:43:31.199|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=6165|, transactionId=18|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T10:43:31.199|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=8399|, transactionId=18|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T10:43:31.216|, databaseObject='users|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=8932|, transactionId=18|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T10:43:31.216|, databaseObject='users|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=5093|, transactionId=18|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T10:43:31.216|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=3370|, transactionId=18|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T10:43:31.216|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7162|, transactionId=18|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T10:43:31.221|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=1998|, transactionId=18|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T10:43:31.221|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=9611|, transactionId=18|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T10:43:31.221|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=1934|, transactionId=18|, username='user1'|, operationType='UPDATE|, timestamp='2023-10-28T10:43:31.221|, databaseObject='users|, oldValue='null|, newValue='"John"|, columnname=[name]|, rowNumber=null|};
LogRecord:{logSequenceNumber=2150|, transactionId=18|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T10:43:31.231|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=5631|, transactionId=18|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T10:43:31.231|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=1625|, transactionId=18|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T10:43:31.231|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=9969|, transactionId=3|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T19:38:31.205|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=8791|, transactionId=21|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T19:39:51.138|, databaseObject='staff|, oldValue='null|, newValue='null|, columnname=[id, name, position]|, rowNumber=null|};
LogRecord:{logSequenceNumber=8112|, transactionId=29|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T19:41:03.773|, databaseObject='staff|, oldValue='null|, newValue='null|, columnname=[id, name, position]|, rowNumber=null|};
LogRecord:{logSequenceNumber=9708|, transactionId=3|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T19:44:29.923|, databaseObject='staff|, oldValue='null|, newValue='1,"mini","mini@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=4553|, transactionId=3|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T19:44:29.940|, databaseObject='staff|, oldValue='null|, newValue='2,"john","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=9196|, transactionId=5|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T19:46:44.253|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=4872|, transactionId=5|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T19:46:44.269|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=4002|, transactionId=88|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T19:47:50.794|, databaseObject='staff|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=9540|, transactionId=88|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T19:47:50.802|, databaseObject='staff|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=6371|, transactionId=83|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:22:24.989|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=8341|, transactionId=83|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:22:25|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=6361|, transactionId=83|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:22:25.004|, databaseObject='users|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7645|, transactionId=83|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:22:25.004|, databaseObject='users|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=5883|, transactionId=83|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:22:25.004|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=2458|, transactionId=83|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:22:25.004|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=4200|, transactionId=83|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:22:25.004|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=6406|, transactionId=83|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:22:25.004|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=7191|, transactionId=4|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:24:30.982|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=6498|, transactionId=4|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:24:30.982|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=7190|, transactionId=4|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:24:30.982|, databaseObject='staff|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7008|, transactionId=4|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:24:30.994|, databaseObject='staff|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=2122|, transactionId=4|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:24:30.994|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7050|, transactionId=4|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:24:30.994|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7858|, transactionId=4|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:24:30.994|, databaseObject='users|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=3622|, transactionId=47|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:27:57.139|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=5040|, transactionId=47|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:27:57.139|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=5880|, transactionId=47|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:27:57.155|, databaseObject='staff|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1746|, transactionId=47|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:27:57.155|, databaseObject='staff|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=5143|, transactionId=47|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:27:57.155|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=9877|, transactionId=47|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:27:57.155|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=8727|, transactionId=47|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:27:57.155|, databaseObject='users|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=4712|, transactionId=9|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:28:42.523|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=6303|, transactionId=9|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:28:42.539|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=9411|, transactionId=9|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:28:42.539|, databaseObject='staff|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=3986|, transactionId=9|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:28:42.539|, databaseObject='staff|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=8774|, transactionId=9|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:28:42.539|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1768|, transactionId=9|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:28:42.539|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6343|, transactionId=9|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:28:42.539|, databaseObject='users|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7990|, transactionId=9|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:28:42.539|, databaseObject='staff|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[row0, row1]|};
LogRecord:{logSequenceNumber=1583|, transactionId=9|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:28:42.555|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=9136|, transactionId=29|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:30:42.286|, databaseObject='staff|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=2100|, transactionId=29|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:30:42.300|, databaseObject='staff|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=8244|, transactionId=29|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:30:42.300|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7223|, transactionId=29|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:30:42.300|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1485|, transactionId=29|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:30:42.300|, databaseObject='users|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=9582|, transactionId=29|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:30:42.300|, databaseObject='staff|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[row0, row1]|};
LogRecord:{logSequenceNumber=6894|, transactionId=29|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:30:42.300|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=5230|, transactionId=31|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:34:42.394|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=7606|, transactionId=31|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:34:42.411|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=1118|, transactionId=31|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:34:42.411|, databaseObject='staff|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=3972|, transactionId=31|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:34:42.411|, databaseObject='staff|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=5660|, transactionId=31|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:34:42.411|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=9081|, transactionId=31|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:34:42.411|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=4700|, transactionId=31|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:34:42.411|, databaseObject='users|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=8742|, transactionId=31|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:34:42.411|, databaseObject='staff|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[row0, row1]|};
LogRecord:{logSequenceNumber=6407|, transactionId=49|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:36:13.698|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=5173|, transactionId=49|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T21:36:13.698|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=4365|, transactionId=49|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:36:13.707|, databaseObject='staff|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
